name,description,model,posted_at,image_url,price,status,mileage,location,country
كيا,"2005, كيا, سبورتاج, LX",2005.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/2e/f8/2ef8d60d1b5a5c3a45a281d722423d08eed151c484c5ad84dcebb7873cbdbfbf.jpg.webp,"1,900,000 ريال",مستعمل,200000.0,"السبعين, صنعاء",Yemen
,2026,2026.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/95/a8/95a8e9d4ed34e6933baa4dc9cdd589c4540490456735b4e8a485fc98207f0105.jpg.webp,"350,000 ريال",جديد,,"حي الحصبة الشمالية, صنعاء",Yemen
كيا,"2009, كيا, مورنينج, EX",2009.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/92/81/92810399623ff84570a692117cba55bbd853b6dde4a408585126dfdd01d52c79.jpg.webp,"625,813 ريال",مستعمل,94999.5,"السنينه, صنعاء",Yemen
هيونداي,"2005, هيونداي, توسان, SEL",2005.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/b5/93/b5938418ce903daf55b5e98747bfd99650d25116da8374394ace1b4823a3cda8.jpg.webp,"876,138 ريال",مستعمل,114999.5,"الظهار, إب",Yemen
,2025,2025.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/46/5c/465c2058eab472286dc5da743f8051c194888ec2c5367e67e547f3f2bde673a0.jpg.webp,"675,878 ريال",مستعمل,,"السنينه, صنعاء",Yemen
دايهاتسو,"2016, دايهاتسو, اخرى",2016.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/19/6d/196db933916cc5b1892114a18d334f8633b30513e6ed48dc8396d21e4e864399.jpg.webp,"350,000 ريال",جديد,0.0,"أخرى, صنعاء",Yemen
كيا,"2015, كيا, سول, S",2015.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/6e/7f/6e7fc98a6add4485108026ddbc87393b42ba6aea2f9b0ca1f908f583b6b36024.jpg.webp,"1,602,080 ريال",جديد,0.0,"شارع مأرب, صنعاء",Yemen
,2025,2025.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/67/0f/670f88e16d41227d7f56f2933db7ffaed61a21d671653ca04080a45e4e9cf9f9.png.webp,"250,000 ريال",مستعمل,,"كريتر, عدن",Yemen
تويوتا,"2005, تويوتا, انوفا, SE",2005.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/29/a7/29a76b6594aaa84583d9dd89c231e25fe54278b02d8272d9bedf83860e8e0abf.jpg.webp,"1,376,788 ريال",مستعمل,124999.5,"الاصبحي, صنعاء",Yemen
تويوتا,"2002, تويوتا, هيلوكس, DLX",2002.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/2e/87/2e87e01c66355ae8bd3458776d61dbe65f61bfb06f1130e9c51bfc413980c476.jpg.webp,"10,500,000 ريال",مستعمل,194999.5,"أخرى, عدن",Yemen
سوزوكي,"2008, سوزوكي, التو, GL",2008.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/f7/ed/f7ed5fca88df77901d33aefa4a4b239d01763f4ced9bc667ff1dc3d89279f2ff.jpg.webp,"600,000 ريال",مستعمل,104999.5,"مديرية المعين, صنعاء",Yemen
هيونداي,"2007, هيونداي, توسان, Limited",2007.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/42/ba/42ba51599539f4902a68b3f25c807cca3d88afd6fc7133af08c06865d6e62977.jpg.webp,"1,500,000 ريال",جديد,0.0,"مدينة ذمار, ذمار",Yemen
تويوتا,"2007, تويوتا, هايس, LUX",2007.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/72/cd/72cd5a3705f8549e7e53dd949fcb23e2292669fb5eab2a00402f354737bef5df.jpg.webp,"2,000,011 ريال",مستعمل,200000.0,"الاصبحي, صنعاء",Yemen
هيونداي,"2014, هيونداي, سنتافي, Limited",2014.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/01/61/01616ab3f8f714901b0628f3c0f0fe67b2c21fd376ae24ea22ad3bf2fd20d5fa.jpg.webp,"4,000,000 ريال",مستعمل,124999.5,"الاصبحي, صنعاء",Yemen
,2015,2015.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/3a/ac/3aac49f21ed8ae4cf18127fd1cb735617cf566d6787d2d34015fb896be6e6072.jpg.webp,"500,650 ريال",مستعمل,,"السبعين, صنعاء",Yemen
تويوتا,"2005, تويوتا, راف فور, Standard",2005.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/a0/58/a0582ed95a5b845f826ee287e4441203d339bef1fc375f7742187068c4b4b3fd.jpg.webp,"575,748 ريال",مستعمل,200000.0,"السبعين, صنعاء",Yemen
تويوتا,"1973, تويوتا, كورولا, GLI",1973.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/df/88/df88bef3d04066ea3595f74c7fbdbe3a3fcb94fe65d9b0b168c2b2a43c1049dc.jpg.webp,"1,902,470 ريال",جديد,0.0,"الجراف الشرقي, صنعاء",Yemen
هيونداي,"2015, هيونداي, توسان, Limited",2015.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/91/37/9137335695ef75186f2a60bfd75f8ad2ff1e6d7dd739730cfade686ef9f9bf81.png.webp,"1,702,210 ريال",جديد,0.0,"أخرى, صنعاء",Yemen
دايو,"2008, دايو, ماتيز",2008.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/cd/1e/cd1ebd1917fe6891064230dc0dff68fa9411fba13ab3efae5f515b8276f7a7cb.jpg.webp,"375,488 ريال",مستعمل,200000.0,"أخرى, عدن",Yemen
سوزوكي,"2006, سوزوكي, XL7, Full Option",2006.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/1a/07/1a07060e9acb1a27efd453d21060963e56432295487ebfe7b755d90ae0bc99bf.jpg.webp,"1,200,000 ريال",مستعمل,200000.0,"الروضة, صنعاء",Yemen
دايو,"2004, دايو, ماتيز",2004.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/16/d9/16d997412bed54ac53d037618ea33e112383539044fc11476533ea9781ea5794.jpg.webp,"240,000 ريال",مستعمل,194999.5,"سنحان, صنعاء",Yemen
,مكينه بترول 2002او2004,,أمس,https://opensooq-images.os-cdn.com/previews/640x480/08/38/083876cd9fe63c1e5ef2221d8d7194a63ec58c561fbc7aaf089155182631e737.jpg.webp,"2,503,250 ريال",مستعمل,,"مديرية التعزية, تعز",Yemen
تويوتا,"2004, تويوتا, برادو, GXR",2004.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/9f/db/9fdb30f8c137e2567608b0ad4f4e4117a5324f08af754d54253d5f7232919a80.jpg.webp,"250,000 ريال",مستعمل,124999.5,"أخرى, صنعاء",Yemen
,2005,2005.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/aa/64/aa646fec4fa9e3822fc19dd864d358fe88d9eba2e82bdc5e8a572c55dd8821d5.jpg.webp,"5,507,150 ريال",مستعمل,,"قاع القيضي, صنعاء",Yemen
سوزوكي,"2008, سوزوكي, كاري",2008.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/f2/d5/f2d516e4c7b68190b61eee84b7e8857f5dedfdef2b307234821e78665ddbf6db.jpg.webp,"10,250,000 ريال",مستعمل,154999.5,"أخرى, عدن",Yemen
,1984,1984.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/f4/91/f4916bf88eab163651684cf948d3a0900e8f050efff6ad771a763e99309ebff0.jpg.webp,"900,000 ريال",,,"مديرية التعزية, تعز",Yemen
تويوتا,"2005, تويوتا, راف فور, VXR",2005.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/ed/f3/edf384f467bb3356492f2d14f708ac876125e79c1d6aec061d563a885530aefd.jpg.webp,"1,001,300 ريال",مستعمل,5499.5,"السبعين, صنعاء",Yemen
تويوتا,"2017, تويوتا, هيلوكس, Adenture",2017.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/2a/8f/2a8f405ee2a32342512d69f27fde466d1e987770cdc4e3aeb49ba4a72db6cd86.jpg.webp,"27,535,752 ريال",مستعمل,200000.0,"شيخ عثمان, عدن",Yemen
دايهاتسو,"2006, دايهاتسو, دلتا",2006.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/4e/9c/4e9c0cba3f7bedc1144d21028614db3530873d8ede6ee1c10bf9554a76fec775.jpg.webp,"9,500,000 ريال",مستعمل,94999.5,"بير الشايف, صنعاء",Yemen
تويوتا,"2012, تويوتا, يارس, S",2012.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/1a/dd/1add1ba2792b8c57a1a05269d86fc1a6126504ea870bcff46b6b3d80e6ef8ace.jpg.webp,"1,326,723 ريال",جديد,0.0,"الحي السياسي, صنعاء",Yemen
دايو,"2015, دايو, اخرى",2015.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/6f/68/6f68740d0ab16487616f3230e06d7d1a5666b955beceab2da5a101be5f114416.jpg.webp,"2,600,000 ريال",جديد,0.0,"السبعين, صنعاء",Yemen
,للبيع عربية تحميل نظيفة وقوية – جاعربية نقل جديده وقويه وتواير اصليه ومع طاوات اصليه ومدبله اطرافها,,أمس,https://opensooq-images.os-cdn.com/previews/640x480/37/ef/37ef476454d63094df48fa1119aaf8850296f3c40a20f4afd67b4a576a94533c.jpg.webp,"24,532 ريال",مستعمل,,"جدر, صنعاء",Yemen
هيونداي,"2007, هيونداي, سنتافي, Limited",2007.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/3d/7a/3d7ab357928e018081b1f77187a1285b1f2ddd6209c0d551fc0794e936a1108f.jpg.webp,"1,677,178 ريال",مستعمل,200000.0,"ميدان التحرير, صنعاء",Yemen
تويوتا,"2010, تويوتا, يارس, Basic",2010.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/d3/3f/d33fa393648a26b129f5d475740d969ca453142d0bcc94c410f82d3883bfa877.jpg.webp,"1,627,113 ريال",مستعمل,200000.0,"ميدان التحرير, صنعاء",Yemen
تويوتا,"2016, تويوتا, يارس, SE",2016.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/0a/bf/0abfc74de8e29e0d24c08244260abac3d59e31f67114a13c64053e0eb8bc0c06.jpg.webp,"1,001,300 ريال",مستعمل,24999.5,"السبعين, صنعاء",Yemen
لكزس,"2006, لكزس, RX, RX 450h",2006.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/55/1a/551a57f6c817396e1122565b803bef2b19286683c5d96c3c165b0abb956cf1d9.jpg.webp,"1,802,340 ريال",مستعمل,164999.5,"شعوب, صنعاء",Yemen
تويوتا,"2020, تويوتا, كورولا, LE",2020.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/13/dc/13dc18bc6699337af06691a23f11802cc4fc11f0f8643e3fe3eea71a9eb57103.jpg.webp,"2,252,925 ريال",مستعمل,194999.5,"بير الشايف, صنعاء",Yemen
,مفاتيح وريموتات تويوتا-هونداي-لكسزز-كيا-شفرليت-جمس-جيب-فلفو-همر-نيسان-هوندا-فورد,,أمس,https://opensooq-images.os-cdn.com/previews/640x480/2e/e8/2ee87876f80faaf63fd0e2abec368edd9e43f8c7ebaa72eb500a927c5b907e53.jpg.webp,"4,449 ريال",جديد,,"أخرى, صنعاء",Yemen
,للبيع سيارة يارس 2013 معطوبة بحادث  السعر 500 الف ريال,,أمس,https://opensooq-images.os-cdn.com/previews/640x480/08/2e/082ecd1a78aea417d3b88a7fd7d8a3a7472b90c6ca95c51b468b58938de2c718.jpg.webp,"500,000 ريال",مستعمل,,"السبعين, صنعاء",Yemen
دايو,"2012, دايو, داماس",2012.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/ed/26/ed262c2e70d2970c9f31ee495cffa760abc62764bd59509adbec08b25504aa4f.jpg.webp,"3,754,875 ريال",جديد,0.0,"أخرى, عدن",Yemen
هيونداي,"2008, هيونداي, سنتافي, Limited",2008.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/22/d1/22d1b17410f61f329deae6ed3289367217bc3340cf2cd22e9e6338a510b36541.jpg.webp,"750,975 ريال",جديد,0.0,"جدر, صنعاء",Yemen
تويوتا,"2014, تويوتا, كامري, XLE",2014.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/45/1e/451ec09b81794eb63c741fbe2d12ac2f2ed16db7d6f38710859a8a293d51e03b.jpg.webp,"2,703,510 ريال",مستعمل,74999.5,"بيت بوس, صنعاء",Yemen
هيونداي,"2011, هيونداي, توسان, Limited",2011.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/2d/63/2d632e5feb967e3f710b5ff0d519aaff65b98b40c20535a9c03471af517b644d.jpg.webp,"1,501,950 ريال",مستعمل,154999.5,"الاصبحي, صنعاء",Yemen
,مسجله سياره يارس,,أمس,https://opensooq-images.os-cdn.com/previews/640x480/42/61/4261393ed13a14c46cb3ddcfd39919548ac1c770c4895c7b46e358df77c32644.jpg.webp,"8,000 ريال",مستعمل,,"بير الشايف, صنعاء",Yemen
كيا,"2006, كيا, سبورتاج, Sportage X-Pro",2006.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/78/7e/787e63b9038704c1373e255f3218c5925df75d11692ead503993d34caa4757ad.jpg.webp,"801,040 ريال",مستعمل,164999.5,"الاصبحي, صنعاء",Yemen
تويوتا,"2018, تويوتا, راف فور, Limited",2018.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/42/71/42715e6d799a01517dc463127d5e9f779bfb8924848888c5b03855ba038d938d.jpg.webp,"3,379,388 ريال",جديد,0.0,"مديرية المعين, صنعاء",Yemen
تويوتا,"2006, تويوتا, راف فور, Limited",2006.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/20/db/20dbe2041cded02d2963fd1e101ab83f11436a29a0a4dad8b8da40015cf21ed6.jpg.webp,"1,326,723 ريال",مستعمل,184999.5,"الحثيلي, صنعاء",Yemen
هيونداي,"2011, هيونداي, توسان, Limited",2011.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/93/c1/93c18fea1ee05d8ec106f9eb4064a9767ad66b484fff8498c3ca4b22de9d2b4e.jpg.webp,"1,376,788 ريال",مستعمل,200000.0,"أخرى, المكلا",Yemen
تويوتا,"2014, تويوتا, IQ",2014.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/3b/55/3b55229972aff90b7000eb3f2f0118f4db7db252b908a208fbe4616a63330ddb.jpg.webp,"488,134 ريال",مستعمل,184999.5,"حي شميلة, صنعاء",Yemen
تويوتا,"2009, تويوتا, كورولا, Allex",2009.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/a1/01/a101360c9ad06089bb864b695c883166937f6ee1737106221ae19624c761688a.jpg.webp,"1,200,000 ريال",مستعمل,14999.5,"شعوب, صنعاء",Yemen
,2022,2022.0,أمس,https://opensooq-images.os-cdn.com/previews/640x480/cb/80/cb807bd4f64cd893ef5cf678087bb832874ebf1448219ddd0966428ee3f45645.jpg.webp,"615,000 ريال",مستعمل,,"أخرى, المكلا",Yemen
تويوتا,"2015, تويوتا, فوكسي, Noah S-Z",2015.0,20-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/96/71/96712906524fb17c92531fa212e292fb257c3f12acdc92a28c413571cbbe3a1c.jpg.webp,"4,760,000 ريال",جديد,0.0,"سعوان, صنعاء",Yemen
كيا,"2011, كيا, سول, Standard",2011.0,20-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/13/47/1347d5f21c518bc147525024a3ea1efddd58954819f756c4f9f0928b399c890a.jpg.webp,"1,351,755 ريال",مستعمل,74999.5,"السبعين, صنعاء",Yemen
تويوتا,"2008, تويوتا, كورولا, AE86",2008.0,20-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/d5/a6/d5a649f8f82ad8aaf733a101369d0edf529756194cb49dd0b30dbf0ec88422d9.jpg.webp,"750,975 ريال",مستعمل,24999.5,"شملان, صنعاء",Yemen
هيونداي,"2014, هيونداي, النترا, GL",2014.0,20-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/d4/3f/d43ffeb34bc79ca3e276df17f3bd71ceeabaf6457083eab5be318c934ed5c0b5.jpg.webp,"1,376,788 ريال",جديد,0.0,"الحوك, الحديدة",Yemen
تويوتا,"2005, تويوتا, برادو, GXR",2005.0,20-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/22/eb/22eb44831595ee5388217839f2006db2bf84ee636cc5d0e68546600039b75b55.jpg.webp,"7,009,101 ريال",مستعمل,200000.0,"السنينه, صنعاء",Yemen
تويوتا,"2008, تويوتا, هايس, GL",2008.0,20-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/89/55/89558b4df83b90952a6ed1e3285f50254e501cd4cc72275138a449237b674971.jpg.webp,"1,001,300 ريال",مستعمل,164999.5,"كريتر, عدن",Yemen
تويوتا,"2004, تويوتا, فوكسي, Voxy S-Z",2004.0,20-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/ae/25/ae25672669327bf9d6d00e0db7d677dbddcdeba483b71c85bc227702186c5d96.jpg.webp,"1,000,000 ريال",مستعمل,5499.5,"مديرية التعزية, تعز",Yemen
لكزس,"2006, لكزس, RX, RX 450h",2006.0,20-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/55/1a/551a57f6c817396e1122565b803bef2b19286683c5d96c3c165b0abb956cf1d9.jpg.webp,"1,802,340 ريال",مستعمل,164999.5,"شعوب, صنعاء",Yemen
لكزس,"2007, لكزس, RX, RX 450h",2007.0,20-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/42/3a/423ab67ba4f6bb518c86af9e47496d8013919f55a3cafc0ac1fcd05423bb33e1.jpg.webp,"1,827,373 ريال",جديد,0.0,"الجراف الشرقي, صنعاء",Yemen
تويوتا,"2009, تويوتا, هايلاندر, Limited",2009.0,20-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/d6/3d/d63d0d427e4e315207e2f9c29c6c451b40f5c8346f59b9ec90757d8373568f42.jpg.webp,"1,702,210 ريال",جديد,0.0,"مديرية الوحدة, صنعاء",Yemen
سوزوكي,"2003, سوزوكي, XL7, Full Option",2003.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/08/eb/08eb83ab7ab00f1c15454ac07ac4adc3a8d7999f13a5f7f6b338317d301611c0.jpg.webp,"1,400,000 ريال",مستعمل,164999.5,"مديرية الصافية, صنعاء",Yemen
هيونداي,"2007, هيونداي, توسان, Limited",2007.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/4e/62/4e62724e34ca14c16cfab4b693f572f88682253e024d2cf83e36b97613a9d719.jpg.webp,"1,351,755 ريال",جديد,0.0,"الجراف الشرقي, صنعاء",Yemen
,1970,1970.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/7b/e4/7be42325b0193c3f43ac9f77e9d0061b37e9860e2b8b00c763c44a9bdc38da63.jpg.webp,"450,000 ريال",مستعمل,,"أخرى, تعز",Yemen
هيونداي,"2010, هيونداي, توسان, Limited",2010.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/12/c1/12c154f688f144538b162fae244d9f7fdadb8beacd79dca144aa17b065865dbc.jpg.webp,"926,203 ريال",مستعمل,94999.5,"الاصبحي, صنعاء",Yemen
تويوتا,"2012, تويوتا, بريوس, Eco",2012.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/5c/b3/5cb3e28db1e55fb8011fb00d52d8e5a3fa0b79b7e3d91fd16d4441fca1adaef9.jpg.webp,"1,376,788 ريال",مستعمل,144999.5,"السبعين, صنعاء",Yemen
ايسوزو,"1994, ايسوزو, اخرى",1994.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/2b/81/2b817e26e4d13e78800c91a52fe1319324d3ee02e688e704825d97837ac78239.jpg.webp,"1,400,000 ريال",مستعمل,14999.5,"أخرى, الحديدة",Yemen
هيونداي,"2017, هيونداي, النترا, Limited",2017.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/fe/80/fe80b30ee54fc79d82baf381a32cf64e68e751bd2ccea7d79f12780c55369e63.jpg.webp,"1,752,275 ريال",جديد,0.0,"سعوان, صنعاء",Yemen
سوزوكي,"1986, سوزوكي, جيمني, GLX AT",1986.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/bb/3e/bb3e689916b338695e1412648cd131bc035465b3a089aa5074f058a25ee15148.jpg.webp,"1,100,000 ريال",مستعمل,5499.5,"أخرى, صنعاء",Yemen
كيا,"2005, كيا, سبورتاج, Sportage X-Pro",2005.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/57/b4/57b48f1b5f308c285537ea67f59f989b9405bab2a1c04e554cad6876785aa6dd.jpg.webp,"1,051,365 ريال",مستعمل,200000.0,"أخرى, صنعاء",Yemen
كيا,"2007, كيا, لوتزي",2007.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/f6/c0/f6c04447dc92327b3969eb82013cc9a5278941f2a721924f6ad8227f3ed97502.jpg.webp,"625,813 ريال",مستعمل,154999.5,"جولة آية, صنعاء",Yemen
تويوتا,"2009, تويوتا, هايلاندر, Limited",2009.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/2e/97/2e97d74e6fc41cdaa7b2dffff50f021e36fef6d379d7e25920cfae9c37c7b5cf.webp.webp,"1,501,950 ريال",مستعمل,5499.5,"السبعين, صنعاء",Yemen
كيا,"2014, كيا, سورينتو, LX",2014.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/b4/fb/b4fba3a4952cb9be7f50ad36427c19225f223ac30e1e019c6cb61d4fa0c99c4a.webp.webp,"1,251,625 ريال",مستعمل,5499.5,"السبعين, صنعاء",Yemen
,2026,2026.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/c4/06/c4063619bdc02009bc64644d5e4ee01bf057a83becff90b44dae58da5e28d83d.jpg.webp,"350,000 ريال",مستعمل,,"حده, صنعاء",Yemen
تويوتا,"2017, تويوتا, راف فور, XLE",2017.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/de/cf/decfae84040da2195678d4a2153ed853c0c509c0470e6aa8d314bc0561dc9e7c.jpg.webp,"1,500,000 ريال",جديد,0.0,"السبعين, صنعاء",Yemen
هيونداي,"2003, هيونداي, النترا, GL Plus",2003.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/aa/3b/aa3b775e237656b0b9256ed724259c13be1eee3a7b77a3e8569116425807774d.jpg.webp,"600,000 ريال",مستعمل,200000.0,"شملان, صنعاء",Yemen
,قطع غيار هونداي وكياء سوناتا توسان سنتافي جميع انواع السيارات الكياء والهونداي نوفرها باسعار ممتازه,,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/bf/7e/bf7ee27eff292383d1b838bb13fab69b462fc4dea58abf84fc4d2d70ab99e6fb.jpg.webp,1 ريال,جديد,,"بيت ميعاد, صنعاء",Yemen
تويوتا,"2012, تويوتا, بريوس, Prius C",2012.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/69/43/6943245195ff395119dc3807dbf5e027f1458b9aff7e149d311f1d5e579d2530.jpg.webp,"999,999 ريال",مستعمل,164999.5,"السبعين, صنعاء",Yemen
تويوتا,"2009, تويوتا, يارس, E",2009.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/3b/44/3b44c708da7be310cd205d2ecbd2bd2180079912a745a1703626a7312cc04651.jpg.webp,"876,138 ريال",مستعمل,144999.5,"شملان, صنعاء",Yemen
دايهاتسو,"2015, دايهاتسو, اخرى",2015.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/e9/58/e9585e9a47d19d38f466b13b565ea1463f754c94c6531b68d8af626047ef53be.jpg.webp,"1,501,950 ريال",جديد,0.0,"الجراف الغربي, صنعاء",Yemen
هيونداي,"2004, هيونداي, سوناتا, Blue",2004.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/20/af/20af830520946b3d3d923d1c2f9b89db2453dc8568847d6e3fa0d516e68ef6e7.jpg.webp,"350,000 ريال",مستعمل,104999.5,"ميدان التحرير, صنعاء",Yemen
تويوتا,"2006, تويوتا, كورولا, GLI",2006.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/1b/57/1b57fe9a2cb8f22f758a13319211404e1f633f561610923055108bbd627969f4.jpg.webp,"1,501,950 ريال",جديد,0.0,"أخرى, سيئون",Yemen
تويوتا,"2011, تويوتا, يارس, Y",2011.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/c7/5e/c75e0af31346c2669ee1f9f751b50491c1c3562bb0f0e26ad9b92e1df18fe8bb.jpg.webp,"1,451,885 ريال",مستعمل,194999.5,"السبعين, صنعاء",Yemen
تويوتا,"2005, تويوتا, برادو, GX",2005.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/7f/58/7f58f5bb47c1bd60e37c743de3d733d82618bb00592558538659f1359b7417ca.jpg.webp,"2,753,575 ريال",مستعمل,174999.5,"مديرية المعين, صنعاء",Yemen
تويوتا,"2006, تويوتا, هايس, GL",2006.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/fb/ea/fbeaaf7594731de796c74d8b2b582fdd2a56f6137e61d07d599ff1dc1ea284ad.jpg.webp,"4,505,850 ريال",مستعمل,14999.5,"مدينة ذمار, ذمار",Yemen
هيونداي,"2005, هيونداي, توسان, Signature",2005.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/e8/6a/e86a8a0fe01a7619dd01a88fb1a20c243e3b6fd391d1da50bae3fccedd8fecba.jpg.webp,"2,002,600 ريال",مستعمل,200000.0,"مدينة ذمار, ذمار",Yemen
هيونداي,"2009, هيونداي, النترا, Sport",2009.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/b9/2c/b92cb8ffb78c65e57d42e0e6acee149e6e5fcd5765ca0146248c1a29dc9a51be.jpg.webp,"800,000 ريال",جديد,0.0,"الاصبحي, صنعاء",Yemen
كيا,"2013, كيا, مورنينج, LX",2013.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/18/08/1808a2ea56b29f880bf3f3099b9d72c35bf68f254f6400e4044b0fb541d8fdf4.jpg.webp,"1,500,000 ريال",مستعمل,64999.5,"سعوان, صنعاء",Yemen
كيا,"2010, كيا, مورنينج, EX",2010.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/d6/56/d65620b25adaa7e0c864562f79e99a3805d288ccbf90b8b79f5623c0dad686d3.jpg.webp,"1,600,000 ريال",مستعمل,44999.5,"سعوان, صنعاء",Yemen
لكزس,"2005, لكزس, IS, IS 350",2005.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/4b/64/4b641e7bbdbcba15ce7a3c086165c56cf6c2ac140f8afaf3b704f8dd612431b0.jpg.webp,"1,627,113 ريال",مستعمل,144999.5,"الاصبحي, صنعاء",Yemen
تويوتا,"2009, تويوتا, كامري, Standard",2009.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/11/0b/110b9afff9905a129cce13a346852ecb1ec86159d1d59c3f1a82f22970612b22.jpg.webp,"1,552,015 ريال",مستعمل,134999.5,"الاصبحي, صنعاء",Yemen
,2009,2009.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/63/cf/63cf7e968fd7497e466a5d7d9fb0ef6bdd274e04a837a8325abd870db92397b0.jpg.webp,"5,500 ريال",مستعمل,,"قاع القيضي, صنعاء",Yemen
تويوتا,"1999, تويوتا, برادو, VX",1999.0,19-04-2026,https://opensooq-images.os-cdn.com/previews/640x480/f2/f0/f2f0623ae2388408ad8147526e68aba6aed29adef5c15603586cd5ac03c6ee18.jpg.webp,"1,176,528 ريال",مستعمل,184999.5,"مديرية الصافية, صنعاء",Yemen
